Linux,2.6.32-21-generic,(niuhicore2),	03/29/2011,	_x86_64_	(16,CPU)

12:00:01,AM,CPU,%usr,%nice,%sys,%iowait,%steal,%irq,%soft,%guest,%idle
01:05:03,AM,dev252-3,513.37,11573.57,665.86,23.84,29.15,56.74,0.64,32.68
01:05:03,AM,dev252-4,0.87,0.03,46.49,53.16,1.65,1869.17,133.38,11.67
01:05:03,AM,dev252-5,1.20,18.97,3.38,18.64,0.12,100.84,42.99,5.15
01:15:01,AM,sda,1009.74,30795.54,651.67,31.14,43.58,43.19,0.87,87.79
01:15:01,AM,dev252-0,29.22,55.29,178.46,8.00,103.32,3535.98,8.69,25.40
01:15:01,AM,dev252-1,0.25,3.43,0.00,13.67,0.00,10.13,1.80,0.05
01:15:01,AM,dev252-2,0.53,0.28,7.60,14.85,0.71,1337.89,460.66,24.44
01:15:01,AM,dev252-3,1013.30,30662.04,397.27,30.65,47.71,47.10,0.87,87.71
01:15:01,AM,dev252-4,0.75,0.27,64.81,86.97,1.06,1436.87,405.06,30.31
01:15:01,AM,dev252-5,2.86,72.93,3.50,26.68,0.65,225.77,77.49,22.19
01:25:01,AM,sda,480.65,14412.05,919.54,31.90,2.60,5.42,0.49,23.78
01:25:01,AM,dev252-0,7.94,62.39,1.15,8.00,0.03,4.04,0.58,0.46
01:25:01,AM,dev252-1,0.24,9.12,0.00,38.32,0.00,8.67,0.91,0.02
01:25:01,AM,dev252-2,0.60,0.44,8.31,14.60,0.01,20.53,9.47,0.57
01:25:01,AM,dev252-3,494.22,14307.44,843.92,30.66,3.31,6.69,0.47,23.36
01:25:01,AM,dev252-4,0.52,0.25,62.54,120.11,0.02,39.27,10.64,0.56
01:25:01,AM,dev252-5,1.40,32.18,3.62,25.63,0.03,18.22,7.33,1.02
01:35:01,AM,sda,333.14,10383.12,770.44,33.48,0.59,1.78,0.33,10.94
01:35:01,AM,dev252-0,3.27,0.21,25.92,8.00,0.03,9.23,0.61,0.20
01:35:01,AM,dev252-1,0.24,9.17,0.00,38.98,0.00,2.34,0.43,0.01
01:35:01,AM,dev252-2,0.56,0.23,8.11,14.92,0.00,3.10,1.34,0.08
01:35:01,AM,dev252-3,348.50,10354.47,680.66,31.66,0.75,2.14,0.30,10.45
01:35:01,AM,dev252-4,0.51,0.05,52.43,103.13,0.00,8.30,2.95,0.15
01:35:01,AM,dev252-5,1.11,19.23,3.32,20.36,0.01,9.64,4.16,0.46
01:45:01,AM,sda,483.25,15226.15,786.01,33.13,0.89,1.84,0.32,15.61
01:45:01,AM,dev252-0,7.91,61.28,2.00,8.00,0.03,4.12,0.75,0.59
01:45:01,AM,dev252-1,0.23,9.16,0.00,38.98,0.00,1.63,0.14,0.00
01:45:01,AM,dev252-2,0.54,0.13,7.76,14.62,0.01,9.57,3.46,0.19
01:45:01,AM,dev252-3,494.20,15126.25,720.69,32.07,0.94,1.90,0.30,15.03
01:45:01,AM,dev252-4,0.51,0.13,52.15,102.57,0.00,5.42,1.96,0.10
01:45:01,AM,dev252-5,1.63,28.92,3.41,19.81,0.01,7.06,2.99,0.49
01:55:01,AM,sda,288.98,6711.65,773.84,25.90,0.60,2.08,0.33,9.56
01:55:01,AM,dev252-0,12.14,77.25,19.84,8.00,0.09,7.29,0.68,0.83
01:55:01,AM,dev252-1,0.23,9.15,0.00,38.98,0.00,1.49,0.21,0.00
01:55:01,AM,dev252-2,0.54,0.15,7.81,14.80,0.00,7.12,4.18,0.22
01:55:01,AM,dev252-3,300.60,6615.79,689.16,24.30,0.67,2.22,0.29,8.77
01:55:01,AM,dev252-4,0.49,0.04,53.56,109.11,0.00,5.42,2.07,0.10
01:55:01,AM,dev252-5,0.67,9.22,3.47,18.95,0.01,11.99,4.23,0.28
02:05:01,AM,sda,361.73,11599.47,830.78,34.36,1.29,3.56,0.56,20.11
02:05:01,AM,dev252-0,13.10,65.36,39.44,8.00,0.13,9.56,0.53,0.69
02:05:01,AM,dev252-1,0.19,1.57,0.00,8.39,0.00,4.55,0.89,0.02
02:05:01,AM,dev252-2,0.56,0.08,8.07,14.59,0.01,9.88,4.12,0.23
02:05:01,AM,dev252-3,372.16,11506.02,724.38,32.86,1.41,3.78,0.53,19.70
02:05:01,AM,dev252-4,0.53,0.11,55.50,105.26,0.00,9.09,2.74,0.14
02:05:01,AM,dev252-5,1.51,27.20,3.38,20.28,0.01,8.19,4.11,0.62
02:15:01,AM,sda,335.51,10947.71,834.96,35.12,1.27,3.78,0.34,11.45
02:15:01,AM,dev252-0,0.17,0.11,1.28,8.00,0.01,51.06,5.10,0.09
02:15:01,AM,dev252-1,0.18,1.56,0.00,8.51,0.00,1.55,0.55,0.01
02:15:01,AM,dev252-2,0.54,0.11,8.08,15.16,0.00,6.88,2.04,0.11
02:15:01,AM,dev252-3,353.03,10930.33,768.49,33.14,1.38,3.92,0.31,11.12
02:15:01,AM,dev252-4,0.53,0.20,53.60,100.56,0.01,14.24,4.77,0.26
02:15:01,AM,dev252-5,0.92,14.97,3.51,20.13,0.01,12.87,5.32,0.49
02:25:01,AM,sda,459.93,17639.79,779.17,40.05,1.25,2.72,0.51,23.34
02:25:01,AM,dev252-0,9.12,72.92,0.00,8.00,0.02,2.37,0.53,0.49
02:25:01,AM,dev252-1,0.32,4.85,0.00,15.14,0.00,2.08,0.26,0.01
02:25:01,AM,dev252-2,0.56,0.23,7.97,14.72,0.00,7.37,3.89,0.22
02:25:01,AM,dev252-3,468.50,17533.76,717.16,38.96,1.49,3.18,0.49,22.89
02:25:01,AM,dev252-4,0.51,0.09,50.65,100.43,0.01,16.34,5.15,0.26
02:25:01,AM,dev252-5,1.56,27.50,3.38,19.84,0.02,9.77,4.31,0.67
02:35:01,AM,sda,252.98,6447.52,752.43,28.46,0.32,1.26,0.25,6.43
02:35:01,AM,dev252-0,6.68,51.60,1.88,8.00,0.03,4.02,0.63,0.42
02:35:01,AM,dev252-1,0.32,4.88,0.00,15.17,0.00,2.07,0.26,0.01
02:35:01,AM,dev252-2,0.55,0.12,8.50,15.66,0.00,4.76,2.67,0.15
02:35:01,AM,dev252-3,265.07,6381.12,687.73,26.67,0.66,2.50,0.23,6.15
02:35:01,AM,dev252-4,0.50,0.05,50.69,102.12,0.00,4.77,2.11,0.11
02:35:01,AM,dev252-5,0.64,9.75,3.63,21.06,0.01,8.01,3.67,0.23
02:45:01,AM,sda,271.58,9732.27,777.87,38.70,1.42,5.24,0.60,16.33
02:45:01,AM,dev252-0,9.06,45.01,27.44,8.00,0.06,6.32,0.54,0.49
02:45:01,AM,dev252-1,0.04,0.29,0.00,7.65,0.00,9.13,3.04,0.01
02:45:01,AM,dev252-2,0.48,0.04,7.83,16.35,0.01,10.45,3.43,0.16
02:45:01,AM,dev252-3,283.50,9668.01,686.69,36.52,1.93,6.82,0.56,15.95
02:45:01,AM,dev252-4,0.51,0.13,52.41,103.74,0.01,20.26,5.82,0.29
02:45:01,AM,dev252-5,1.09,18.85,3.50,20.48,0.01,11.27,4.58,0.50
02:55:01,AM,sda,319.07,10253.94,746.99,34.48,0.58,1.82,0.29,9.14
02:55:01,AM,dev252-0,0.30,0.13,2.27,8.00,0.00,11.22,1.11,0.03
02:55:01,AM,dev252-1,0.04,0.35,0.00,8.32,0.00,6.80,2.40,0.01
02:55:01,AM,dev252-2,0.54,0.13,8.12,15.20,0.00,8.50,2.58,0.14
02:55:01,AM,dev252-3,334.40,10221.13,681.84,32.60,0.78,2.33,0.26,8.66
02:55:01,AM,dev252-4,0.51,0.20,51.25,100.62,0.00,6.61,2.93,0.15
02:55:01,AM,dev252-5,1.61,31.92,3.51,22.07,0.01,7.79,3.41,0.55
03:05:02,AM,sda,498.94,14144.64,745.39,29.84,20.05,39.60,0.66,32.80
03:05:02,AM,dev252-0,7.17,45.99,11.40,8.00,0.48,66.77,3.27,2.35
03:05:02,AM,dev252-1,0.01,0.05,0.00,8.00,0.00,5.00,5.00,0.00
03:05:02,AM,dev252-2,0.60,0.29,8.21,14.10,0.14,230.11,82.35,4.97
03:05:02,AM,dev252-3,509.18,14071.07,681.31,28.97,23.86,46.28,0.64,32.48
03:05:02,AM,dev252-4,0.83,0.12,47.14,56.97,1.70,2050.52,104.30,8.65
03:05:02,AM,dev252-5,1.07,27.62,3.46,28.92,0.12,115.58,55.88,6.00
03:15:01,AM,sda,516.13,18944.80,878.27,38.41,7.23,14.58,0.72,37.19
03:15:01,AM,dev252-0,9.39,46.45,28.68,8.00,0.54,57.22,1.08,1.01
03:15:01,AM,dev252-1,0.15,1.31,0.00,8.89,0.00,2.05,0.57,0.01
03:15:01,AM,dev252-2,0.53,0.12,7.95,15.20,0.06,104.97,41.57,2.21
03:15:01,AM,dev252-3,530.73,18861.22,765.87,36.98,8.41,16.41,0.69,36.84
03:15:01,AM,dev252-4,0.52,0.16,66.08,126.80,0.09,172.36,40.42,2.11
03:15:01,AM,dev252-5,1.33,35.52,3.55,29.29,0.02,15.84,8.50,1.13
03:25:01,AM,sda,405.68,10912.20,767.80,28.79,4.90,12.08,0.57,23.19
03:25:01,AM,dev252-0,6.63,30.47,22.59,8.00,0.45,67.12,1.88,1.25
03:25:01,AM,dev252-1,0.03,0.24,0.00,8.47,0.00,28.82,15.29,0.04
03:25:01,AM,dev252-2,0.56,0.13,8.02,14.44,0.01,25.66,14.93,0.84
03:25:01,AM,dev252-3,417.96,10862.22,681.94,27.62,5.80,13.87,0.54,22.75
03:25:01,AM,dev252-4,0.53,0.17,51.78,98.37,0.01,21.92,10.03,0.53
03:25:01,AM,dev252-5,1.01,18.49,3.48,21.79,0.01,11.16,5.97,0.60
03:35:01,AM,sda,282.36,10875.22,730.77,41.10,0.88,3.11,0.62,17.44
03:35:01,AM,dev252-0,0.59,0.01,4.71,8.00,0.01,8.67,0.88,0.05
03:35:01,AM,dev252-1,0.02,0.19,0.00,8.62,0.00,2.31,1.54,0.00
03:35:01,AM,dev252-2,0.58,0.07,8.49,14.87,0.01,9.94,4.03,0.23
03:35:01,AM,dev252-3,297.89,10846.13,664.77,38.64,1.06,3.57,0.57,17.11
03:35:01,AM,dev252-4,0.48,0.03,48.80,101.28,0.01,11.63,3.63,0.18
03:35:01,AM,dev252-5,1.40,29.22,4.00,23.74,0.01,7.31,3.27,0.46
03:45:01,AM,sda,364.23,12066.69,699.88,35.05,1.46,4.01,0.57,20.77
03:45:01,AM,dev252-0,5.54,42.43,1.92,8.00,0.01,2.70,0.47,0.26
03:45:01,AM,dev252-1,0.10,0.91,0.00,9.22,0.00,2.37,1.19,0.01
03:45:01,AM,dev252-2,0.51,0.04,7.45,14.71,0.01,21.63,9.93,0.51
03:45:01,AM,dev252-3,375.68,12000.72,636.22,33.64,2.15,5.73,0.54,20.22
03:45:01,AM,dev252-4,0.49,0.04,50.95,104.86,0.02,32.12,10.96,0.53
03:45:01,AM,dev252-5,1.13,22.13,3.35,22.53,0.02,17.73,6.20,0.70
03:55:01,AM,sda,268.00,7540.39,716.65,30.81,0.74,2.78,0.28,7.54
03:55:01,AM,dev252-0,3.11,19.74,5.13,8.00,0.02,6.06,0.78,0.24
03:55:01,AM,dev252-1,0.01,0.12,0.00,8.00,0.00,7.78,3.33,0.00
03:55:01,AM,dev252-2,0.53,0.05,7.98,15.02,0.00,2.09,1.15,0.06
03:55:01,AM,dev252-3,280.74,7502.86,650.73,29.04,0.82,2.92,0.26,7.20
03:55:01,AM,dev252-4,0.46,0.04,49.28,106.50,0.00,4.21,1.94,0.09
03:55:01,AM,dev252-5,0.93,17.73,3.52,22.82,0.01,9.27,3.97,0.37
04:05:01,AM,sda,314.04,11365.72,774.14,38.66,0.93,2.97,0.62,19.47
04:05:01,AM,dev252-0,8.45,26.25,41.32,8.00,0.07,8.08,0.47,0.40
04:05:01,AM,dev252-1,0.01,0.04,0.00,8.00,0.00,16.67,10.00,0.01
04:05:01,AM,dev252-2,0.53,0.01,7.81,14.71,0.00,5.05,2.04,0.11
04:05:01,AM,dev252-3,327.69,11323.59,670.22,36.60,1.05,3.20,0.58,19.08
04:05:01,AM,dev252-4,0.52,0.00,51.42,99.49,0.00,8.81,3.00,0.16
04:05:01,AM,dev252-5,1.03,16.46,3.37,19.28,0.01,10.08,3.92,0.40
04:15:01,AM,sda,306.60,10865.40,794.06,38.03,0.40,1.30,0.23,7.09
04:15:01,AM,dev252-0,0.06,0.11,0.40,8.00,0.00,6.32,0.79,0.01
04:15:01,AM,dev252-1,0.02,0.12,0.00,8.00,0.00,4.44,4.44,0.01
04:15:01,AM,dev252-2,0.52,0.08,7.45,14.58,0.00,3.65,1.90,0.10
04:15:01,AM,dev252-3,323.83,10841.74,733.85,35.75,0.62,1.90,0.21,6.72
04:15:01,AM,dev252-4,0.50,0.04,49.14,97.70,0.00,4.83,2.52,0.13
04:15:01,AM,dev252-5,1.18,22.54,3.22,21.79,0.01,6.84,2.82,0.33
04:25:01,AM,sda,433.18,17301.95,752.43,41.68,0.93,2.15,0.42,18.13
04:25:01,AM,dev252-0,8.31,55.73,10.78,8.00,0.03,4.03,0.45,0.37
04:25:01,AM,dev252-1,0.02,0.13,0.00,8.00,0.00,6.00,3.00,0.01
04:25:01,AM,dev252-2,0.52,0.01,7.66,14.90,0.00,6.93,2.59,0.13
04:25:01,AM,dev252-3,443.88,17220.78,681.84,40.33,1.07,2.41,0.40,17.66
04:25:01,AM,dev252-4,0.50,0.05,48.63,97.29,0.01,10.60,3.83,0.19
04:25:01,AM,dev252-5,1.41,25.34,3.51,20.42,0.02,11.36,3.94,0.56
04:35:01,AM,sda,279.66,6534.76,741.40,26.02,1.01,3.60,0.35,9.86
04:35:01,AM,dev252-0,8.30,44.36,22.02,8.00,0.20,23.95,0.78,0.65
04:35:01,AM,dev252-1,0.02,0.13,0.00,8.00,0.00,5.00,5.00,0.01
04:35:01,AM,dev252-2,0.54,0.01,7.85,14.58,0.00,8.77,4.60,0.25
04:35:01,AM,dev252-3,289.81,6476.38,659.77,24.62,1.05,3.61,0.32,9.41
04:35:01,AM,dev252-4,0.47,0.00,48.35,102.65,0.01,11.59,4.35,0.20
04:35:01,AM,dev252-5,0.88,13.86,3.45,19.58,0.01,8.89,4.11,0.36
04:45:01,AM,sda,379.42,12456.53,704.91,34.69,0.74,1.94,0.46,17.51
04:45:01,AM,dev252-0,9.32,61.65,12.89,8.00,0.06,6.17,0.64,0.60
04:45:01,AM,dev252-1,0.18,1.71,0.00,9.33,0.00,2.82,0.55,0.01
04:45:01,AM,dev252-2,0.52,0.13,7.44,14.60,0.00,8.39,3.31,0.17
04:45:01,AM,dev252-3,387.39,12361.10,631.08,33.54,0.81,2.09,0.44,17.08
04:45:01,AM,dev252-4,0.51,0.03,48.67,96.04,0.00,4.54,1.84,0.09
04:45:01,AM,dev252-5,1.82,32.00,4.79,20.20,0.01,6.48,2.99,0.55
04:55:01,AM,sda,312.13,10386.08,730.41,35.61,0.66,2.12,0.26,8.16
04:55:01,AM,dev252-0,0.02,0.00,0.19,8.00,0.00,0.00,0.00,0.00
04:55:01,AM,dev252-1,0.18,1.71,0.00,9.39,0.00,1.47,0.37,0.01
04:55:01,AM,dev252-2,0.59,0.27,9.49,16.48,0.00,5.52,3.41,0.20
04:55:01,AM,dev252-3,325.79,10349.11,665.36,33.81,0.77,2.37,0.24,7.78
04:55:01,AM,dev252-4,0.60,1.61,51.15,88.43,0.00,3.58,1.79,0.11
04:55:01,AM,dev252-5,1.50,33.25,4.22,25.01,0.01,9.90,3.84,0.58
05:05:01,AM,sda,335.42,8364.36,717.68,27.08,0.46,1.36,0.28,9.36
05:05:01,AM,dev252-0,13.73,106.63,3.23,8.00,0.04,1.81,0.38,0.52
05:05:01,AM,dev252-1,0.01,0.11,0.00,8.00,0.00,6.25,5.00,0.01
05:05:01,AM,dev252-2,0.55,0.12,8.18,15.17,0.00,5.21,2.26,0.12
05:05:01,AM,dev252-3,345.89,8239.80,656.20,25.72,0.54,1.55,0.24,8.43
05:05:01,AM,dev252-4,0.44,0.04,46.45,106.01,0.00,4.56,1.71,0.08
05:05:01,AM,dev252-5,0.94,17.63,3.63,22.57,0.01,12.30,5.12,0.48
05:15:01,AM,sda,420.84,15934.85,825.66,39.83,0.88,2.09,0.43,18.29
05:15:01,AM,dev252-0,7.81,52.93,9.58,8.00,0.03,3.24,0.44,0.35
05:15:01,AM,dev252-1,0.12,1.07,0.00,9.01,0.00,4.23,1.27,0.01
05:15:01,AM,dev252-2,0.50,0.08,7.38,14.83,0.01,11.23,3.25,0.16
05:15:01,AM,dev252-3,433.14,15856.55,758.94,38.36,0.95,2.20,0.41,17.78
05:15:01,AM,dev252-4,0.52,0.03,46.38,88.75,0.00,7.58,3.34,0.17
05:15:01,AM,dev252-5,1.28,24.22,3.38,21.58,0.01,7.99,3.95,0.50
05:25:01,AM,sda,369.36,8792.80,675.93,25.64,0.49,1.33,0.23,8.32
05:25:01,AM,dev252-0,0.52,0.01,4.14,8.00,0.00,8.59,0.22,0.01
05:25:01,AM,dev252-1,0.14,1.25,0.00,9.17,0.00,1.95,0.61,0.01
05:25:01,AM,dev252-2,0.54,0.25,7.96,15.12,0.00,3.47,1.35,0.07
05:25:01,AM,dev252-3,382.63,8775.45,615.61,24.54,0.55,1.44,0.21,8.05
05:25:01,AM,dev252-4,0.45,0.00,44.74,98.37,0.00,4.43,2.20,0.10
05:25:01,AM,dev252-5,0.90,15.81,3.48,21.44,0.01,5.59,2.52,0.23
05:35:01,AM,sda,243.23,9992.45,669.28,43.83,1.03,4.23,0.63,15.28
05:35:01,AM,dev252-0,6.74,38.85,15.06,8.00,0.04,5.20,0.47,0.31
05:35:01,AM,dev252-1,0.01,0.07,0.00,8.00,0.00,8.00,8.00,0.01
05:35:01,AM,dev252-2,0.55,0.17,8.11,15.19,0.00,6.24,2.08,0.11
05:35:01,AM,dev252-3,253.49,9939.01,596.27,41.56,1.17,4.61,0.58,14.77
05:35:01,AM,dev252-4,0.44,0.00,46.20,105.33,0.00,6.58,2.51,0.11
05:35:01,AM,dev252-5,0.99,14.98,3.64,18.90,0.01,6.46,2.81,0.28
05:45:01,AM,sda,248.39,7290.13,649.12,31.96,0.28,1.12,0.23,5.63
05:45:01,AM,dev252-0,9.46,73.58,2.09,8.00,0.02,2.50,0.55,0.52
05:45:01,AM,dev252-1,0.01,0.04,0.00,8.00,0.00,0.00,0.00,0.00
05:45:01,AM,dev252-2,0.49,0.04,7.23,14.99,0.00,3.51,1.37,0.07
05:45:01,AM,dev252-3,257.03,7199.97,590.93,30.31,0.30,1.17,0.19,4.85
05:45:01,AM,dev252-4,0.48,0.01,45.49,94.11,0.00,4.66,1.93,0.09
05:45:01,AM,dev252-5,0.90,15.85,3.37,21.42,0.00,5.06,2.19,0.20
05:55:01,AM,sda,230.40,5512.90,655.46,26.77,0.61,2.64,0.22,5.00
05:55:01,AM,dev252-0,11.34,86.70,4.05,8.00,0.02,1.78,0.35,0.39
05:55:01,AM,dev252-1,0.00,0.03,0.00,8.00,0.00,20.00,20.00,0.01
05:55:01,AM,dev252-2,0.54,0.11,7.79,14.59,0.00,4.06,1.69,0.09
05:55:01,AM,dev252-3,234.90,5415.20,595.58,25.59,0.66,2.82,0.20,4.68
05:55:01,AM,dev252-4,0.47,0.05,44.60,94.07,0.00,4.35,1.68,0.08
05:55:01,AM,dev252-5,0.71,10.81,3.44,19.94,0.00,6.20,2.91,0.21
06:05:01,AM,sda,236.58,10002.10,648.06,45.02,0.67,2.84,0.65,15.31
06:05:01,AM,dev252-0,1.08,0.00,8.64,8.00,0.02,17.67,0.65,0.07
06:05:01,AM,dev252-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:05:01,AM,dev252-2,0.56,0.05,8.46,15.12,0.00,5.65,1.72,0.10
06:05:01,AM,dev252-3,249.79,9987.08,582.61,42.31,0.74,2.98,0.60,15.02
06:05:01,AM,dev252-4,0.50,0.00,44.83,90.01,0.00,7.12,2.94,0.15
06:05:01,AM,dev252-5,1.05,14.97,3.53,17.54,0.01,8.97,3.54,0.37
06:15:01,AM,sda,250.86,7432.41,622.81,32.11,0.42,1.68,0.24,5.93
06:15:01,AM,dev252-0,7.82,62.54,0.00,8.00,0.01,1.71,0.41,0.32
06:15:01,AM,dev252-1,0.00,0.01,0.00,8.00,0.00,0.00,0.00,0.00
06:15:01,AM,dev252-2,0.51,0.04,7.68,15.14,0.00,2.97,1.37,0.07
06:15:01,AM,dev252-3,257.94,7356.12,568.40,30.72,0.43,1.67,0.20,5.28
06:15:01,AM,dev252-4,0.50,0.21,43.29,87.58,0.00,6.07,2.85,0.14
06:15:01,AM,dev252-5,0.81,13.48,3.44,20.88,0.01,10.35,4.38,0.36
06:25:01,AM,sda,258.02,10843.61,565.59,44.22,0.51,1.98,0.57,14.70
06:25:01,AM,dev252-0,8.22,65.40,0.33,8.00,0.01,0.77,0.24,0.20
06:25:01,AM,dev252-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06:25:01,AM,dev252-2,0.56,0.21,8.14,14.86,0.00,6.08,2.55,0.14
06:25:01,AM,dev252-3,263.65,10764.60,509.27,42.76,0.56,2.11,0.54,14.24
06:25:01,AM,dev252-4,0.48,0.11,44.35,92.20,0.01,10.38,3.98,0.19
06:25:01,AM,dev252-5,0.98,14.16,3.49,18.03,0.01,9.13,4.00,0.39
06:35:01,AM,sda,368.61,10543.80,604.43,30.24,8.75,23.19,0.50,18.26
06:35:01,AM,dev252-0,5.49,37.65,6.25,8.00,1.50,273.88,2.23,1.22
06:35:01,AM,dev252-1,0.00,0.03,0.00,8.00,0.00,10.00,10.00,0.00
06:35:01,AM,dev252-2,0.89,50.67,8.20,66.43,0.09,97.56,44.87,3.98
06:35:01,AM,dev252-3,376.10,10437.33,548.69,29.21,16.27,42.65,0.48,17.92
06:35:01,AM,dev252-4,0.64,0.17,46.01,72.39,0.50,756.79,71.72,4.58
06:35:01,AM,dev252-5,1.08,18.02,3.59,19.99,0.04,34.56,14.10,1.52
06:45:04,AM,sda,1026.65,38647.90,1238.71,38.85,88.19,85.90,0.97,100.00
06:45:04,AM,dev252-0,110.20,38.49,843.14,8.00,386.72,3485.81,5.41,59.67
06:45:04,AM,dev252-1,0.22,11.79,0.00,53.04,0.02,80.90,14.40,0.32
06:45:04,AM,dev252-2,9.66,359.43,171.84,55.00,47.48,4914.65,80.56,77.82
06:45:04,AM,dev252-3,1016.67,38107.01,178.83,37.66,79.60,78.36,0.98,99.99
06:45:04,AM,dev252-4,1.19,1.01,35.96,31.05,2.90,2432.77,450.82,53.68
06:45:04,AM,dev252-5,5.16,132.11,5.20,26.59,1.86,353.70,121.75,62.88
06:55:21,AM,sda,557.83,18682.48,1575.88,36.32,105.83,188.58,1.79,100.00
06:55:21,AM,dev252-0,201.95,160.90,1454.69,8.00,1158.76,5750.32,4.81,97.16
06:55:21,AM,dev252-1,0.01,0.01,0.00,2.00,0.02,3582.50,3582.50,2.32
06:55:21,AM,dev252-2,0.65,2.80,7.33,15.59,1.55,2247.93,855.81,55.64
06:55:21,AM,dev252-3,541.70,18413.26,84.60,34.15,97.96,179.21,1.85,99.99
06:55:21,AM,dev252-4,0.84,0.64,23.41,28.69,2.09,2438.24,581.03,48.70
06:55:21,AM,dev252-5,3.69,106.22,3.32,29.70,2.27,591.67,252.50,93.14
07:05:09,AM,sda,482.75,19718.12,881.03,42.67,91.26,190.83,2.07,100.00
07:05:09,AM,dev252-0,133.09,256.42,808.32,8.00,887.13,6665.48,7.08,94.26
07:05:09,AM,dev252-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:05:09,AM,dev252-2,0.57,2.75,7.21,17.48,1.69,3129.16,1129.49,64.30
07:05:09,AM,dev252-3,460.14,19332.41,49.40,42.12,76.13,167.79,2.17,99.99
07:05:09,AM,dev252-4,0.38,0.30,11.30,30.62,1.62,4459.46,1431.30,54.24
07:05:09,AM,dev252-5,4.39,125.87,2.95,29.37,2.72,647.68,227.92,99.96
07:15:45,AM,sda,430.32,14547.32,1521.03,37.34,81.92,189.01,2.32,100.00
07:15:45,AM,dev252-0,234.11,392.24,1480.61,8.00,1042.97,4328.81,3.92,91.75
07:15:45,AM,dev252-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:15:45,AM,dev252-2,0.68,2.48,8.56,16.29,1.76,2580.88,782.09,53.02
07:15:45,AM,dev252-3,395.35,14030.83,59.14,35.64,62.66,158.47,2.53,99.99
07:15:45,AM,dev252-4,0.83,5.32,13.29,22.45,2.43,2911.40,1149.03,95.25
07:15:45,AM,dev252-5,3.57,114.49,3.06,32.96,1.29,360.45,144.01,51.35
07:25:02,AM,sda,434.21,17988.34,1067.59,43.89,56.29,131.07,2.30,100.00
07:25:02,AM,dev252-0,197.54,655.08,925.26,8.00,750.40,3969.07,5.06,99.88
07:25:02,AM,dev252-1,0.11,14.16,0.00,133.76,0.02,213.22,40.17,0.43
07:25:02,AM,dev252-2,0.74,3.52,8.67,16.57,2.01,2749.02,713.85,52.51
07:25:02,AM,dev252-3,386.28,17152.54,73.35,44.59,43.48,112.54,2.59,99.99
07:25:02,AM,dev252-4,0.64,4.54,7.43,18.63,1.69,2666.31,1226.26,78.76
07:25:02,AM,dev252-5,5.19,158.91,3.03,31.22,1.31,247.07,102.29,53.05
07:35:03,AM,sda,601.06,44059.44,1521.75,75.83,35.77,59.54,1.66,100.00
07:35:03,AM,dev252-0,229.85,401.28,1437.53,8.00,584.07,2540.86,4.12,94.80
07:35:03,AM,dev252-1,0.19,26.26,0.00,134.89,0.01,47.26,8.38,0.16
07:35:03,AM,dev252-2,0.83,4.77,9.35,17.00,1.44,1735.31,514.93,42.75
07:35:03,AM,dev252-3,562.90,43411.82,54.62,77.22,22.31,39.62,1.78,99.99
07:35:03,AM,dev252-4,0.65,1.85,17.34,29.72,1.05,1633.63,476.78,30.78
07:35:03,AM,dev252-5,6.59,211.56,3.30,32.59,1.84,283.35,147.46,97.21
07:45:05,AM,sda,685.84,78089.23,1906.12,116.64,44.35,63.94,1.46,99.99
07:45:05,AM,dev252-0,366.33,1212.64,1717.96,8.00,480.39,1265.58,2.24,81.88
07:45:05,AM,dev252-1,0.10,13.12,0.00,133.76,0.00,2.37,1.36,0.01
07:45:05,AM,dev252-2,0.92,5.56,12.96,20.18,0.85,907.86,314.00,28.80
07:45:05,AM,dev252-3,594.14,76476.17,169.01,129.00,33.94,56.83,1.65,98.18
07:45:05,AM,dev252-4,1.03,3.24,26.07,28.36,1.91,1843.33,272.99,28.22
07:45:05,AM,dev252-5,10.06,382.37,3.67,38.37,1.67,164.88,89.10,89.64
07:55:03,AM,sda,524.79,30199.18,2516.20,62.34,66.50,127.49,1.91,100.00
07:55:03,AM,dev252-0,570.65,2175.61,2389.61,8.00,30833476641362.43,54032009203862.09,1.75,99.94
07:55:03,AM,dev252-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07:55:03,AM,dev252-2,0.81,3.38,7.00,12.75,1.61,1999.69,688.36,56.03
07:55:03,AM,dev252-3,330.20,27765.68,103.75,84.40,40.62,123.53,3.03,99.99
07:55:03,AM,dev252-4,0.28,0.83,4.70,19.57,0.48,1711.07,708.40,20.01
07:55:03,AM,dev252-5,6.16,251.15,2.96,41.24,1.87,306.67,146.46,90.24
08:05:04,AM,sda,541.38,11843.12,2796.38,27.04,76.27,140.24,1.85,100.00
08:05:04,AM,dev252-0,733.47,3121.03,2746.70,8.00,1958.19,2647.79,1.36,99.99
08:05:04,AM,dev252-1,0.10,13.14,0.00,133.76,0.01,120.68,15.59,0.15
08:05:04,AM,dev252-2,0.85,2.94,7.67,12.55,1.76,2068.82,765.75,64.77
08:05:04,AM,dev252-3,248.12,8378.45,48.08,33.96,24.13,96.95,4.03,99.95
